"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-05-23,"AQS",370510009,3,9.7,"ug/m3 LC",40,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-24,"AQS",370510009,3,9.8,"ug/m3 LC",41,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-25,"AQS",370510009,3,12.2,"ug/m3 LC",51,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-26,"AQS",370510009,3,12.9,"ug/m3 LC",53,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-27,"AQS",370510009,3,11.5,"ug/m3 LC",48,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-28,"AQS",370510009,3,13.8,"ug/m3 LC",55,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-29,"AQS",370510009,3,11.8,"ug/m3 LC",49,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-30,"AQS",370510009,3,16.5,"ug/m3 LC",60,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-05-31,"AQS",370510009,3,13.1,"ug/m3 LC",53,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-01,"AQS",370510009,3,7,"ug/m3 LC",29,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-02,"AQS",370510009,3,10.9,"ug/m3 LC",45,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-03,"AQS",370510009,3,14,"ug/m3 LC",55,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-04,"AQS",370510009,3,10.7,"ug/m3 LC",45,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-05,"AQS",370510009,3,12,"ug/m3 LC",50,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-06,"AQS",370510009,3,12.6,"ug/m3 LC",52,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-07,"AQS",370510009,3,11.3,"ug/m3 LC",47,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-08,"AQS",370510009,3,5.6,"ug/m3 LC",23,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-09,"AQS",370510009,3,4.6,"ug/m3 LC",19,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-10,"AQS",370510009,3,3.3,"ug/m3 LC",14,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-11,"AQS",370510009,3,3.9,"ug/m3 LC",16,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-12,"AQS",370510009,3,5.2,"ug/m3 LC",22,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-13,"AQS",370510009,3,4.9,"ug/m3 LC",20,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-14,"AQS",370510009,3,5,"ug/m3 LC",21,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-15,"AQS",370510009,3,9.1,"ug/m3 LC",38,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-16,"AQS",370510009,3,8.2,"ug/m3 LC",34,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-17,"AQS",370510009,3,7,"ug/m3 LC",29,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-18,"AQS",370510009,3,3.7,"ug/m3 LC",15,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-19,"AQS",370510009,3,5.5,"ug/m3 LC",23,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-20,"AQS",370510009,3,6.7,"ug/m3 LC",28,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-21,"AQS",370510009,3,5,"ug/m3 LC",21,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-22,"AQS",370510009,3,8.6,"ug/m3 LC",36,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-23,"AQS",370510009,3,7.5,"ug/m3 LC",31,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-24,"AQS",370510009,3,11.7,"ug/m3 LC",49,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-25,"AQS",370510009,3,6.3,"ug/m3 LC",26,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-26,"AQS",370510009,3,7.5,"ug/m3 LC",31,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-27,"AQS",370510009,3,10.6,"ug/m3 LC",44,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-28,"AQS",370510009,3,11,"ug/m3 LC",46,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-29,"AQS",370510009,3,9.8,"ug/m3 LC",41,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-06-30,"AQS",370510009,3,9.7,"ug/m3 LC",40,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-01,"AQS",370510009,3,8.3,"ug/m3 LC",35,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-02,"AQS",370510009,3,12.5,"ug/m3 LC",52,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-03,"AQS",370510009,3,9.9,"ug/m3 LC",41,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-04,"AQS",370510009,3,12.8,"ug/m3 LC",52,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-05,"AQS",370510009,3,7.2,"ug/m3 LC",30,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-06,"AQS",370510009,3,7.6,"ug/m3 LC",32,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-07,"AQS",370510009,3,8.7,"ug/m3 LC",36,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-08,"AQS",370510009,3,9.1,"ug/m3 LC",38,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-09,"AQS",370510009,3,6.7,"ug/m3 LC",28,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-10,"AQS",370510009,3,6.3,"ug/m3 LC",26,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-11,"AQS",370510009,3,6.9,"ug/m3 LC",29,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-12,"AQS",370510009,3,7.6,"ug/m3 LC",32,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-13,"AQS",370510009,3,7,"ug/m3 LC",29,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-14,"AQS",370510009,3,6.7,"ug/m3 LC",28,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-15,"AQS",370510009,3,11.2,"ug/m3 LC",47,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-16,"AQS",370510009,3,16.7,"ug/m3 LC",61,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-17,"AQS",370510009,3,16.6,"ug/m3 LC",60,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-18,"AQS",370510009,3,10.6,"ug/m3 LC",44,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-19,"AQS",370510009,3,8.3,"ug/m3 LC",35,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-20,"AQS",370510009,3,6.6,"ug/m3 LC",28,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-21,"AQS",370510009,3,7.6,"ug/m3 LC",32,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-22,"AQS",370510009,3,7.2,"ug/m3 LC",30,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-23,"AQS",370510009,3,3.7,"ug/m3 LC",15,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-24,"AQS",370510009,3,7,"ug/m3 LC",29,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-25,"AQS",370510009,3,7.2,"ug/m3 LC",30,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-26,"AQS",370510009,3,8.1,"ug/m3 LC",34,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-27,"AQS",370510009,3,8.7,"ug/m3 LC",36,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-28,"AQS",370510009,3,8.7,"ug/m3 LC",36,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-29,"AQS",370510009,3,9.1,"ug/m3 LC",38,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-30,"AQS",370510009,3,7.1,"ug/m3 LC",30,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-07-31,"AQS",370510009,3,6.3,"ug/m3 LC",26,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-01,"AQS",370510009,3,9.8,"ug/m3 LC",41,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-02,"AQS",370510009,3,7.2,"ug/m3 LC",30,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-03,"AQS",370510009,3,4.8,"ug/m3 LC",20,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-04,"AQS",370510009,3,6,"ug/m3 LC",25,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-05,"AQS",370510009,3,6.8,"ug/m3 LC",28,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-06,"AQS",370510009,3,8,"ug/m3 LC",33,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-07,"AQS",370510009,3,11,"ug/m3 LC",46,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-08,"AQS",370510009,3,8.9,"ug/m3 LC",37,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-09,"AQS",370510009,3,11,"ug/m3 LC",46,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-10,"AQS",370510009,3,13.3,"ug/m3 LC",54,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-11,"AQS",370510009,3,11.2,"ug/m3 LC",47,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-12,"AQS",370510009,3,8.4,"ug/m3 LC",35,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-13,"AQS",370510009,3,9.5,"ug/m3 LC",40,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-14,"AQS",370510009,3,5.5,"ug/m3 LC",23,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-15,"AQS",370510009,3,8.5,"ug/m3 LC",35,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-16,"AQS",370510009,3,5.1,"ug/m3 LC",21,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-17,"AQS",370510009,3,3.9,"ug/m3 LC",16,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-18,"AQS",370510009,3,5.4,"ug/m3 LC",23,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-19,"AQS",370510009,3,7.8,"ug/m3 LC",33,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-20,"AQS",370510009,3,9.7,"ug/m3 LC",40,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-21,"AQS",370510009,3,7.4,"ug/m3 LC",31,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-22,"AQS",370510009,3,7.7,"ug/m3 LC",32,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-23,"AQS",370510009,3,5.9,"ug/m3 LC",25,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-24,"AQS",370510009,3,3.7,"ug/m3 LC",15,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-25,"AQS",370510009,3,4.1,"ug/m3 LC",17,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-26,"AQS",370510009,3,2.6,"ug/m3 LC",11,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-27,"AQS",370510009,3,4.8,"ug/m3 LC",20,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-28,"AQS",370510009,3,6.3,"ug/m3 LC",26,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-29,"AQS",370510009,3,5,"ug/m3 LC",21,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-30,"AQS",370510009,3,7.9,"ug/m3 LC",33,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-08-31,"AQS",370510009,3,9.7,"ug/m3 LC",40,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-09-01,"AQS",370510009,3,5.7,"ug/m3 LC",24,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-09-02,"AQS",370510009,3,3.2,"ug/m3 LC",13,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-09-03,"AQS",370510009,3,4.4,"ug/m3 LC",18,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-09-07,"AQS",370510009,3,11.1,"ug/m3 LC",46,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-09-08,"AQS",370510009,3,14.6,"ug/m3 LC",56,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
2019-09-09,"AQS",370510009,3,14,"ug/m3 LC",55,"William Owen School",1,100,88101,"PM2.5 - Local Conditions",22180,"Fayetteville, NC",37,"North Carolina",51,"Cumberland",35.041416,-78.953112
